"","FAULT_TYPE","rules","support","confidence","lift","itemset","improvement","rel_improvement","FAULT_COUNT","MODEL","AGE","DEALERSHIP","CUSTOMER_TYPE","USER_CUSTOMISED","COUNTRY","GEO_TYPE","COMPRESSED","OBJECT_COUNT","FAULT_RATE","AGGREGATION_LEVEL","MIN_RANK","MAX_RANK","SIMPLE_COMBI","AVG_FAULT_RATE","PS_RATIO","LIFT","CHI_SQUARE","BINOMIAL_TEST","ZHANG","row_num","SET_SIZE","min_imp_psr","min_imp_chi","min_imp_bin","min_improvement","min_improvement_adj","max_improvement","LIST_ID","classification","rules_attributes","count_neg","COMBI","suppressed"
"718","EngineControl","{AGE=InWarranty,MODEL=Ultima,DEALERSHIP=VWFranchise,CUSTOMER_TYPE=Private,USER_CUSTOMISED=Unknown,GEO_TYPE=Suburban}=>{FAULT_TYPE=EngineControl}",8.165149e-08,0.02061856,394.253,53347,0.007731959,0.375,2,"Ultima","InWarranty","VWFranchise","Private","Unknown","*","Suburban",FALSE,97,0.02061856,1,136673.5,164456.5,150565,0.051751962,1.67931052084668e-09,398.411175213029,1.67510246317313e-09,28.1579212606323,0.997467507783765,1763,6,-1.22908957524212e-08,-1.1863568063378e-08,-51.5655616243376,0.375,0.4008247424,0.998280245080161,1847,1,";10;11;12;13;14;16;1",0,0,FALSE
"719","EngineControl","{AGE=InWarranty,MODEL=Ultima,DEALERSHIP=VWFranchise,CUSTOMER_TYPE=Private,USER_CUSTOMISED=Y,COUNTRY=Portugal,GEO_TYPE=Suburban}=>{FAULT_TYPE=EngineControl}",4.082575e-08,0.01818182,347.6595,69394,0.00529522,0.2912371,1,"Ultima","InWarranty","VWFranchise","Private","Y","Portugal","Suburban",FALSE,55,0.01818182,0,123374,164238,143806,0.051751962,7.40173625202378e-10,351.326197062828,7.38068493199885e-10,18.6908308470809,0.997125861113852,1764,7,-1.05648921867776e-07,-1.05224903206051e-07,-205.1508985862,0.291237070876293,0.211636279054559,0.998049762345024,1848,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"720","EngineControl","{AGE=InWarranty,MODEL=Hopper,DEALERSHIP=VWFranchise,CUSTOMER_TYPE=Other,USER_CUSTOMISED=Unknown,COUNTRY=Spain,GEO_TYPE=Village}=>{FAULT_TYPE=EngineControl}",4.082575e-08,0.01818182,347.6595,69427,0.006850373,0.3767705,1,"Hopper","InWarranty","VWFranchise","Other","Unknown","Spain","Village",FALSE,55,0.01818182,0,123374,164238,143806,0.051751962,7.40173625202378e-10,351.326197062828,7.38068493199885e-10,18.6908308470809,0.997125861113852,1765,7,-1.00027692590594e-07,-9.96062942248142e-08,-199.131317961795,0.376770862322914,0.405455379909442,0.996918092358191,1849,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"721","EngineControl","{AGE=InWarranty,MODEL=Hopper,DEALERSHIP=VWFranchise,CUSTOMER_TYPE=Other,USER_CUSTOMISED=Unknown,COUNTRY=Spain,GEO_TYPE=NormalUrban}=>{FAULT_TYPE=EngineControl}",4.082575e-08,0.04,764.8508,69429,0.02421053,0.6052632,1,"Hopper","InWarranty","VWFranchise","Other","Unknown","Spain","NormalUrban",FALSE,25,0.04,0,136247.5,164999.5,150623.5,0.051751962,1.63091718733738e-09,772.917556246467,1.62880862889935e-09,27.7661439287738,0.998693574833646,1766,7,-9.91369490284585e-08,-9.87155540891147e-08,-190.056004880102,0.60526325,1.33600059111125,0.9987526235,1850,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"722","EngineControl","{AGE=InWarranty,MODEL=Ultima,DEALERSHIP=VWDealer,CUSTOMER_TYPE=Corporate,USER_CUSTOMISED=Unknown,COUNTRY=Spain,GEO_TYPE=Village}=>{FAULT_TYPE=EngineControl}",4.082575e-08,0.004032258,77.1019,69537,0.0006424276,0.159322,1,"Ultima","InWarranty","VWDealer","Corporate","Unknown","Spain","Village",FALSE,248,0.004032258,0,93864,159017,126440.5,0.051751962,1.62507144380879e-10,77.9150749878816,1.60423056304357e-10,8.71388764452498,0.987040144361295,1767,7,-1.27021313907215e-08,-1.2088709554159e-08,-66.2092082568753,0.15932189854915,-0.0102824495798108,0.992991120607858,1851,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"723","EngineControl","{AGE=InWarranty,MODEL=Ultima,DEALERSHIP=Re-Import,CUSTOMER_TYPE=Private,COUNTRY=Spain,GEO_TYPE=Village}=>{FAULT_TYPE=EngineControl}",1.224772e-07,0.007211538,137.8938,53287,0.0003238932,0.04491319,3,"Ultima","InWarranty","Re-Import","Private","*","Spain","Village",FALSE,416,0.007211538,1,126422,161870,144146,0.051751962,8.76910546533334e-10,139.348108193463,8.7063260779721e-10,20.2999298852101,0.992764901935712,1768,6,-1.19877279885691e-08,-1.13785000026662e-08,-54.6231660161901,0.0449131655411092,-0.152884638883014,0.995083036378648,1852,1,";10;11;12;13;15;16;1",0,0,FALSE
"724","EngineControl","{AGE=InWarranty,MODEL=Ultima,DEALERSHIP=Re-Import,USER_CUSTOMISED=Unknown,COUNTRY=Belgium,GEO_TYPE=NormalUrban}=>{FAULT_TYPE=EngineControl}",1.224772e-07,0.004709576,90.05308,53301,0.0008539855,0.1813296,3,"Ultima","InWarranty","Re-Import","*","Unknown","Belgium","NormalUrban",FALSE,637,0.004709576,1,118688.5,160037.5,139363,0.051751962,5.70477246266934e-10,91.0028493219252,5.64223299689361e-10,16.3418275223563,0.988921156128608,1771,6,-1.22941612888355e-08,-1.1684909310774e-08,-58.5812683790439,0.181329486985665,0.0215782610421613,0.989405615282565,1855,1,";10;11;12;14;15;16;1",0,0,FALSE
"725","EngineControl","{AGE=InWarranty,MODEL=Ultima,DEALERSHIP=Re-Import,CUSTOMER_TYPE=Corporate,USER_CUSTOMISED=Unknown,COUNTRY=Belgium,GEO_TYPE=NormalUrban}=>{FAULT_TYPE=EngineControl}",4.082575e-08,0.008695652,166.2719,69548,0.003986076,0.4583987,1,"Ultima","InWarranty","Re-Import","Corporate","Unknown","Belgium","NormalUrban",FALSE,115,0.008695652,0,109164,162522,135843,0.051751962,3.52893701976379e-10,168.025552345242,3.5079507308895e-10,12.885654558499,0.993990422153656,1772,7,-1.2511744833126e-08,-1.18983375373744e-08,-62.0374413429012,0.458398749167975,0.646956538960387,0.995250767855015,1856,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"726","EngineControl","{AGE=InWarranty,DEALERSHIP=Re-Import,CUSTOMER_TYPE=Private,COUNTRY=Switzerland,GEO_TYPE=Village}=>{FAULT_TYPE=EngineControl}",1.224772e-07,0.001300954,24.87589,33476,0.000334221,0.2569046,3,"*","InWarranty","Re-Import","Private","*","Switzerland","Village",FALSE,2306,0.001300954,2,92051,146382,119216.5,0.051751962,1.52998767848534e-10,25.1382546617266,1.46926351193033e-10,8.33892684723295,0.959890808614488,1775,5,-1.27116397672539e-08,-1.21022062592703e-08,-66.5841690541673,0.256904548508249,0.145737443718577,0.972743947902847,1859,1,";11;12;13;15;16;1",0,0,FALSE
"727","EngineControl","{AGE=InWarranty,MODEL=Ultima,DEALERSHIP=Re-Import,CUSTOMER_TYPE=Corporate,USER_CUSTOMISED=Unknown,COUNTRY=Austria,GEO_TYPE=Suburban}=>{FAULT_TYPE=EngineControl}",4.082575e-08,0.005235602,100.1114,69562,0.0005334077,0.1018809,1,"Ultima","InWarranty","Re-Import","Corporate","Unknown","Austria","Suburban",FALSE,191,0.005235602,0,99108.5,160549.5,129829,0.051751962,2.11634565688878e-10,101.167217582978,2.09544249344467e-10,9.95902772854251,0.990018844085959,1776,7,-1.26530039694135e-08,-1.20395883611189e-08,-64.9640681728577,0.101880929833857,-0.0862128499120369,0.992112144888019,1860,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"728","EngineControl","{AGE=OutofWarranty,MODEL=Ultima,DEALERSHIP=VWFranchise,CUSTOMER_TYPE=Private,USER_CUSTOMISED=Unknown,GEO_TYPE=NormalUrban}=>{FAULT_TYPE=EngineControl}",2.857802e-07,0.004791239,91.61457,53532,0.003595829,0.7505009,7,"Ultima","OutofWarranty","VWFranchise","Private","Unknown","*","NormalUrban",FALSE,1461,0.004791239,1,133603.5,160145.5,146874.5,0.051751962,1.35445155361705e-09,92.5808184818191,1.33990168888646e-09,25.1828150722072,0.989143705272474,1778,6,-5.54196285378835e-09,-1.02303861292401e-08,-26.1907026531832,0.750500862094335,2.80806182255468,0.993267394926448,1862,1,";10;11;12;13;14;16;1",0,0,FALSE
"729","EngineControl","{AGE=OutofWarranty,MODEL=Quantum,DEALERSHIP=Re-Import,CUSTOMER_TYPE=Other,USER_CUSTOMISED=N,COUNTRY=Germany,GEO_TYPE=Suburban}=>{FAULT_TYPE=EngineControl}",4.082575e-08,0.004424779,84.60739,69277,0.004190009,0.9469421,1,"Quantum","OutofWarranty","Re-Import","Other","N","Germany","Suburban",FALSE,226,0.004424779,0,95826.5,159696.5,127761.5,0.051751962,1.78532108596629e-10,85.4997342902671,1.76445629437687e-10,9.13869557688292,0.988189819582021,1779,7,-7.07771476616331e-10,-1.69323714949702e-08,-5.03095903512711,0.946942141065124,17.6473935392008,0.999882935667522,1863,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"730","EngineControl","{AGE=OutofWarranty,MODEL=Lamura,DEALERSHIP=VWFranchise,CUSTOMER_TYPE=Private,USER_CUSTOMISED=N,COUNTRY=Portugal,GEO_TYPE=SuperRural}=>{FAULT_TYPE=EngineControl}",4.082575e-08,0.003571429,68.29025,69577,0.003464702,0.9701166,1,"Lamura","OutofWarranty","VWFranchise","Private","N","Portugal","SuperRural",FALSE,280,0.003571429,0,91246.5,158114.5,124680.5,0.051751962,1.43693454834128e-10,69.0105043746941,1.41612881458634e-10,8.18709178037239,0.985367885808107,1781,7,-1.05031285641927e-09,-1.69672042429492e-08,-8.87485298629032,0.970116611586007,32.263408709517,0.999854964553404,1865,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"731","EngineControl","{AGE=InWarranty,MODEL=Hopper,DEALERSHIP=VWFranchise,CUSTOMER_TYPE=Other,USER_CUSTOMISED=Y,COUNTRY=Italy,GEO_TYPE=NormalUrban}=>{FAULT_TYPE=EngineControl}",4.082575e-08,0.02631579,503.1913,69281,0.01366097,0.5191169,1,"Hopper","InWarranty","VWFranchise","Other","Y","Italy","NormalUrban",FALSE,38,0.02631579,0,129633.5,164698.5,147166,0.051751962,1.07224905092988e-09,508.49840243738,1.07014198172879e-09,22.5061456692809,0.998014232693225,1783,7,-1.05316846442049e-07,-1.04892829717522e-07,-201.335583764,0.519116849617663,0.879619237028282,0.99822297601554,1867,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"732","EngineControl","{AGE=InWarranty,MODEL=Hopper,DEALERSHIP=VWFranchise,CUSTOMER_TYPE=Other,USER_CUSTOMISED=Y,COUNTRY=UnitedKingdom,GEO_TYPE=VeryRural}=>{FAULT_TYPE=EngineControl}",8.165149e-08,0.1052632,2012.765,69283,0.08200734,0.7790698,2,"Hopper","InWarranty","VWFranchise","Other","Y","UnitedKingdom","VeryRural",FALSE,19,0.1052632,0,155271,165377,160324,0.051751962,8.59067149736028e-09,2033.99438266708,8.58645834932898e-09,63.7510917916636,0.999503946403267,1784,7,-9.77984239956183e-08,-9.73765133499217e-08,-160.090637641618,0.779069893372043,3.33333591614079,0.999829036358385,1868,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"733","EngineControl","{AGE=InWarranty,MODEL=Hopper,DEALERSHIP=VWFranchise,CUSTOMER_TYPE=Other,USER_CUSTOMISED=Y,COUNTRY=Germany}=>{FAULT_TYPE=EngineControl}",1.306424e-06,0.01668405,319.0201,53003,0.001183811,0.07095467,32,"Hopper","InWarranty","VWFranchise","Other","Y","Germany","*",FALSE,1918,0.01668405,1,160828,165453,163140.5,0.051751962,2.17288333319961e-08,322.384878857347,2.16631328126614e-08,101.256844336278,0.996943466307753,1785,6,-8.46602621609825e-08,-8.42998388865893e-08,-122.584885097003,0.0709551937329365,-0.123524533971302,0.99656336321217,1869,1,";10;11;12;13;14;15;1",0,0,FALSE
"734","EngineControl","{AGE=InWarranty,MODEL=Hopper,DEALERSHIP=VWFranchise,CUSTOMER_TYPE=Other,USER_CUSTOMISED=Y,COUNTRY=Belgium}=>{FAULT_TYPE=EngineControl}",1.551378e-06,0.01253712,239.7256,53010,6.440053e-05,0.00513679,38,"Hopper","InWarranty","VWFranchise","Other","Y","Belgium","*",FALSE,3031,0.01253712,1,160277,165415,162846,0.051751962,1.93695252960564e-08,242.254003819218,1.92919670792419e-08,95.5525200660105,0.995951805888464,1787,6,-8.70195701969222e-08,-8.66710046200088e-08,-128.289209367271,0.00513674591931807,-0.194774046083225,0.995163989815843,1871,1,";10;11;12;13;14;15;1",0,0,FALSE
"735","EngineControl","{AGE=InWarranty,MODEL=Hopper,CUSTOMER_TYPE=Other,USER_CUSTOMISED=Y,COUNTRY=Switzerland}=>{FAULT_TYPE=EngineControl}",1.510553e-06,0.01269732,242.7889,33087,0.00294971,0.2323096,37,"Hopper","InWarranty","*","Other","Y","Switzerland","*",FALSE,2914,0.01269732,2,160223,165407,162815,0.051751962,1.9101800736505e-08,245.349538631985,1.90261990543691e-08,94.8922937909557,0.995999686853558,1788,5,-7.62958343346872e-08,-7.59608315213001e-08,-117.038284526146,0.232309337718511,0.102618539522565,0.996232721550689,1872,1,";10;11;13;14;15;1",0,0,FALSE
"736","EngineControl","{AGE=InWarranty,MODEL=Hopper,DEALERSHIP=VWFranchise,CUSTOMER_TYPE=Other,USER_CUSTOMISED=Y,GEO_TYPE=NormalUrban}=>{FAULT_TYPE=EngineControl}",1.91881e-06,0.01265482,241.9762,53017,0.0002201019,0.01739273,47,"Hopper","InWarranty","VWFranchise","Other","Y","*","NormalUrban",FALSE,3714,0.01265482,1,161270,165497,163383.5,0.051751962,2.41828929819948e-08,244.528313728473,2.40876510307544e-08,106.768971444514,0.996018385831941,1790,6,-8.22062025109838e-08,-8.18753206684962e-08,-117.072757988767,0.0173925824310422,-0.18224894194856,0.996057228787134,1874,1,";10;11;12;13;14;16;1",0,0,FALSE
"737","EngineControl","{AGE=InWarranty,MODEL=Hopper,CUSTOMER_TYPE=Other,USER_CUSTOMISED=Y,GEO_TYPE=Suburban}=>{FAULT_TYPE=EngineControl}",6.409642e-06,0.009972053,190.6783,33089,0.0002244392,0.02250682,157,"Hopper","InWarranty","*","Other","Y","*","Suburban",FALSE,15744,0.009972053,2,162848,165704,164276,0.051751962,6.35855781858084e-08,192.689370888006,6.32962753448577e-08,173.033511091487,0.995395366240271,1792,5,-3.18120568853838e-08,-3.16907552308115e-08,-38.8970672256146,0.0225067997532705,-0.176966705186479,0.99355376671183,1876,1,";10;11;13;14;16;1",0,0,FALSE
"738","EngineControl","{MODEL=Hopper,DEALERSHIP=VWFranchise,CUSTOMER_TYPE=Other,USER_CUSTOMISED=Y,GEO_TYPE=VeryRural}=>{FAULT_TYPE=EngineControl}",1.224772e-07,0.006493506,124.1641,33090,0.0005675806,0.08740741,3,"Hopper","*","VWFranchise","Other","Y","*","VeryRural",FALSE,462,0.006493506,2,124427,161567,142997,0.051751962,7.88967997662934e-10,125.473619724794,7.82695033057159e-10,19.247439119612,0.991964851963466,1793,5,-3.4432621577902e-08,-3.38574305444964e-08,-108.284869239401,0.0874073266429568,-0.103896200897239,0.997228588069373,1877,1,";10;12;13;14;16;1",0,0,FALSE
"739","EngineControl","{AGE=OutofWarranty,MODEL=Hopper,DEALERSHIP=VWFranchise,CUSTOMER_TYPE=Other,USER_CUSTOMISED=Y,COUNTRY=Austria,GEO_TYPE=VeryRural}=>{FAULT_TYPE=EngineControl}",4.082575e-08,0.02857143,546.322,69318,0.02207792,0.7727273,1,"Hopper","OutofWarranty","VWFranchise","Other","Y","Austria","VeryRural",FALSE,35,0.02857143,0,131049.5,164768.5,147909,0.051751962,1.16433724565988e-09,552.083996351675,1.16222987764226e-09,23.454515656247,0.998171004020403,1794,7,-3.4057252329905e-08,-3.34778956999113e-08,-104.077792702766,0.772727301363635,3.20190531640004,0.999370133731493,1878,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"740","EngineControl","{AGE=InWarranty,MODEL=Hopper,DEALERSHIP=VWFranchise,CUSTOMER_TYPE=Other,USER_CUSTOMISED=Y,COUNTRY=Germany,GEO_TYPE=Village}=>{FAULT_TYPE=EngineControl}",4.082575e-08,0.04545455,869.1486,69284,0.0287705,0.632951,1,"Hopper","InWarranty","VWFranchise","Other","Y","Germany","Village",FALSE,22,0.04545455,0,138103,165062,151582.5,0.051751962,1.85360328199988e-09,878.315492657071,1.85149456181982e-09,29.6034131864629,0.998850345994415,1795,7,-1.04535492210979e-07,-1.04111477137431e-07,-194.238316246818,0.632950936704906,1.52471550896849,0.998767236943276,1879,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"741","EngineControl","{MODEL=Hopper,DEALERSHIP=VWFranchise,CUSTOMER_TYPE=Other,USER_CUSTOMISED=Y,COUNTRY=Germany,GEO_TYPE=Suburban}=>{FAULT_TYPE=EngineControl}",4.89909e-07,0.004578405,87.54492,53021,0.001363617,0.2978367,12,"Hopper","*","VWFranchise","Other","Y","Germany","Suburban",FALSE,2621,0.004578405,1,140521.5,160365.5,150443.5,0.051751962,2.21764806319354e-09,88.4682401026651,2.19281525650684e-09,32.2150304816333,0.988683086741903,1797,6,-3.30039415123714e-08,-3.24473103210467e-08,-95.31727787738,0.297836692035764,0.224227346412318,0.987476638698411,1881,1,";10;12;13;14;15;16;1",0,0,FALSE
"742","EngineControl","{AGE=OutofWarranty,MODEL=Hopper,DEALERSHIP=VWFranchise,CUSTOMER_TYPE=Other,USER_CUSTOMISED=Y,COUNTRY=UnitedKingdom,GEO_TYPE=NormalRural}=>{FAULT_TYPE=EngineControl}",1.224772e-07,0.004587156,87.71225,69322,0.001747945,0.381052,3,"Hopper","OutofWarranty","VWFranchise","Other","Y","UnitedKingdom","NormalRural",FALSE,654,0.004587156,0,118188,159876,139032,0.051751962,5.55483587442934e-10,88.6373351410329,5.49231507118628e-10,16.123253601234,0.988625480501226,1798,7,-3.4666105988122e-08,-3.40908940704349e-08,-111.409054757779,0.381052006951584,0.415692913884856,0.993258271573934,1882,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"743","EngineControl","{MODEL=Hopper,DEALERSHIP=VWFranchise,CUSTOMER_TYPE=Other,USER_CUSTOMISED=Y,COUNTRY=Holland,GEO_TYPE=NormalRural}=>{FAULT_TYPE=EngineControl}",1.224772e-07,0.003194888,61.09032,53023,0.0003456235,0.1081801,3,"Hopper","*","VWFranchise","Other","Y","Holland","NormalRural",FALSE,939,0.003194888,1,110945,157245.5,134095.25,0.051751962,3.84962501153334e-10,61.734625636029,3.78741357675441e-10,13.3888662369783,0.983668504453586,1799,6,-3.48366270744116e-08,-3.42613842198781e-08,-114.143442122035,0.10818000505808,-0.0786871825602593,0.987038722484168,1883,1,";10;12;13;14;15;16;1",0,0,FALSE
"744","EngineControl","{AGE=OutofWarranty,MODEL=Hopper,DEALERSHIP=VWFranchise,CUSTOMER_TYPE=Other,USER_CUSTOMISED=Y,COUNTRY=Austria,GEO_TYPE=NormalRural}=>{FAULT_TYPE=EngineControl}",8.165149e-08,0.003787879,72.42905,69326,0.0009486678,0.2504483,2,"Hopper","OutofWarranty","VWFranchise","Other","Y","Austria","NormalRural",FALSE,528,0.003787879,0,106149.5,158524,132336.75,0.051751962,3.05060339481987e-10,73.1929545009327,3.00898961034676e-10,11.9340107490123,0.986214645163556,1800,7,-3.49165292360829e-08,-3.43392266165188e-08,-115.598297610001,0.250448337974893,0.134170727778444,0.991484015196895,1884,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"745","EngineControl","{MODEL=Hopper,CUSTOMER_TYPE=Other,USER_CUSTOMISED=Y,COUNTRY=France,GEO_TYPE=Suburban}=>{FAULT_TYPE=EngineControl}",1.714681e-06,0.002372747,45.36994,33097,0.0001235345,0.05206392,42,"Hopper","*","*","Other","Y","France","Suburban",FALSE,17701,0.002372747,2,147892,162835,155363.5,0.051751962,3.97976609275288e-09,45.8484453207784,3.89577906317767e-09,42.9260514230164,0.978666216005812,1801,5,-3.07996191018909e-08,-3.03079644136915e-08,-83.8135432262523,0.0520637050642147,-0.145067298093336,0.975285848006551,1885,1,";10;13;14;15;16;1",0,0,FALSE
"746","EngineControl","{MODEL=Hopper,CUSTOMER_TYPE=Other,USER_CUSTOMISED=Y,COUNTRY=Holland,GEO_TYPE=Suburban}=>{FAULT_TYPE=EngineControl}",1.91881e-06,0.002938602,56.1898,33101,8.933727e-05,0.03040128,47,"Hopper","*","*","Other","Y","Holland","Suburban",FALSE,15994,0.002938602,2,151226,163761,157493.5,0.051751962,5.53931672141478e-09,56.7824269155245,5.44531925213915e-09,50.7517005282662,0.982844942332802,1803,5,-2.9240068473229e-08,-2.875842422473e-08,-75.9878941210025,0.0304011907703049,-0.168636118714003,0.978359389941203,1887,1,";10;13;14;15;16;1",0,0,FALSE
"747","EngineControl","{MODEL=Hopper,DEALERSHIP=VWFranchise,CUSTOMER_TYPE=Other,USER_CUSTOMISED=Y,COUNTRY=Switzerland,GEO_TYPE=Village}=>{FAULT_TYPE=EngineControl}",6.532119e-07,0.003467707,66.30696,53049,0.0009901882,0.2855455,16,"Hopper","*","VWFranchise","Other","Y","Switzerland","Village",FALSE,4614,0.003467707,1,140631.5,160391.5,150511.5,0.051751962,2.23134248068655e-09,67.0062905054692,2.1984562699412e-09,32.2551279706701,0.985104192025932,1805,6,-3.29902470948784e-08,-3.24416693076123e-08,-95.2771803883432,0.285545462751034,0.199682028540079,0.98620577228699,1889,1,";10;12;13;14;15;16;1",0,0,FALSE
"748","EngineControl","{AGE=InWarranty,MODEL=Hopper,DEALERSHIP=VWFranchise,CUSTOMER_TYPE=Other,USER_CUSTOMISED=Y,COUNTRY=Switzerland,GEO_TYPE=NormalUrban}=>{FAULT_TYPE=EngineControl}",1.224772e-07,0.01485149,283.9793,69310,0.001914422,0.1289044,3,"Hopper","InWarranty","VWFranchise","Other","Y","Switzerland","NormalUrban",FALSE,202,0.01485149,0,137731.5,163797.5,150764.5,0.051751962,1.81263047562773e-09,286.974433935471,1.80633019403909e-09,29.2400116583635,0.996486834037815,1806,7,-1.04576465017351e-07,-1.04156641505212e-07,-194.601717774918,0.128904911224396,-0.0519394232152834,0.996779155492142,1890,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"749","EngineControl","{MODEL=Hopper,DEALERSHIP=VWFranchise,CUSTOMER_TYPE=Other,USER_CUSTOMISED=Y,COUNTRY=Austria,GEO_TYPE=Village}=>{FAULT_TYPE=EngineControl}",3.674317e-07,0.003279883,62.71554,53052,0.0007996128,0.2437931,9,"Hopper","*","VWFranchise","Other","Y","Austria","Village",FALSE,2744,0.003279883,1,131358.5,157508.5,144433.5,0.051751962,1.1861176751151e-09,63.3769788283582,1.16753311393628e-09,23.5066660492998,0.984165240191428,1807,6,-3.40354719004498e-08,-3.34725924636172e-08,-104.025642309713,0.243792842610544,0.122448598990618,0.987298882307692,1891,1,";10;12;13;14;15;16;1",0,0,FALSE
"750","EngineControl","{AGE=InWarranty,MODEL=Ultima,DEALERSHIP=Re-Import,CUSTOMER_TYPE=Private,USER_CUSTOMISED=Y,COUNTRY=Italy,GEO_TYPE=Suburban}=>{FAULT_TYPE=EngineControl}",4.082575e-08,0.05882353,1124.781,69352,0.05178128,0.8802817,1,"Ultima","InWarranty","Re-Import","Private","Y","Italy","Suburban",FALSE,17,0.05882353,0,141739.5,165284.5,153512,0.051751962,2.39940191723488e-09,1136.64347643477,2.39729244252506e-09,33.6853542459596,0.999111631177026,1808,7,-5.34510095291778e-08,-5.29584756141581e-08,-127.947577174084,0.880281683197183,7.15882304500003,0.999397199216028,1892,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"751","EngineControl","{AGE=InWarranty,MODEL=Ultima,DEALERSHIP=VWFranchise,CUSTOMER_TYPE=Private,USER_CUSTOMISED=Y,COUNTRY=Italy,GEO_TYPE=SuperRural}=>{FAULT_TYPE=EngineControl}",4.082575e-08,0.025,478.0318,69350,0.009455959,0.3782383,1,"Ultima","InWarranty","VWFranchise","Private","Y","Italy","SuperRural",FALSE,40,0.025,0,128812,164637,146724.5,0.051751962,1.01853093733738e-09,483.073472654042,1.01642406974906e-09,21.9340019290654,0.997909718453773,1810,7,-1.05370564555641e-07,-1.04946547629502e-07,-201.907727504216,0.3782384,0.410000150111125,0.99965340744,1894,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"752","EngineControl","{AGE=InWarranty,MODEL=Ultima,DEALERSHIP=VWFranchise,CUSTOMER_TYPE=Private,USER_CUSTOMISED=Y,COUNTRY=Italy}=>{FAULT_TYPE=EngineControl}",1.224772e-07,0.01554404,297.2218,53063,0.005192159,0.3340289,3,"Ultima","InWarranty","VWFranchise","Private","Y","Italy","*",FALSE,193,0.01554404,1,138394,163903,151148.5,0.051751962,1.89745206048773e-09,300.356535274933,1.89115006012884e-09,29.9186536283274,0.996643362467495,1811,6,-1.04491643432491e-07,-1.04071821639122e-07,-193.923075804954,0.334028991176039,0.301579152927788,0.997718812483756,1895,1,";10;11;12;13;14;15;1",0,0,FALSE
"753","EngineControl","{AGE=InWarranty,MODEL=Ultima,CUSTOMER_TYPE=Private,USER_CUSTOMISED=Y,COUNTRY=Spain,GEO_TYPE=VeryRural}=>{FAULT_TYPE=EngineControl}",2.041287e-07,0.007173601,137.1684,53065,0.00250434,0.3491051,5,"Ultima","InWarranty","*","Private","Y","Spain","VeryRural",FALSE,697,0.007173601,1,134693,161841,148267,0.051751962,1.45377378572319e-09,138.61505386018,1.44332720533211e-09,26.1370748273045,0.992737938496797,1812,6,-5.43966376606895e-08,-5.3912440851351e-08,-135.495856592739,0.349105003191563,0.336385968923346,0.997491332456321,1896,1,";10;11;13;14;15;16;1",0,0,FALSE
